 ID,YEAR,DD,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
08MF005,1958,17,4.188,3.664,3.923,5.578,6.895,7.541,5.977,5.051,4.727,5.605,4.133,4.048
08MF005,1958,18,4.106,3.801,3.929,5.514,6.965,7.474,5.907,5.072,4.718,5.745,4.103,4.304
08MF005,1958,19,4.048,3.837,3.932,5.41,7.132,7.361,5.825,5.072,4.795,5.785,4.045,4.167
08MF005,1958,20,4.026,3.914,3.917,5.374,7.224,7.251,5.816,5.09,4.743,5.584,4.118,4.133
08MF005,1958,21,4.042,3.85,3.947,5.34,7.273,7.157,5.822,5.051,4.74,5.358,4.209,4.151
08MF005,1958,22,4.042,3.904,3.947,5.349,7.413,7.135,5.825,5.008,5.002,5.285,4.179,4.051
08MF005,1958,23,4.057,4.002,3.932,5.316,7.635,7.077,5.816,5.023,5.136,5.233,4.124,4.045
08MF005,1958,24,4.103,4.069,3.953,5.273,7.919,6.995,5.773,5.026,5.069,5.105,4.118,4.039
08MF005,1958,25,4.057,4.1,3.984,5.243,8.193,6.937,5.755,5.023,4.987,5.02,4.112,3.972
08MF005,1958,26,4.005,4.039,4.002,5.16,8.452,6.913,5.697,5.017,4.859,4.901,4.072,3.926
08MF005,1958,27,4.008,4.02,4.002,5.096,8.583,6.919,5.621,4.999,4.752,4.822,4.033,3.923
08MF005,1958,28,4.029,3.999,4.014,5.072,8.711,6.916,5.578,5.029,4.676,4.755,3.993,3.883
08MF005,1958,29,4.02,,4.045,5.105,8.681,6.919,5.569,5.008,4.761,4.7,3.956,3.84
08MF005,1958,30,4.066,,4.057,5.139,8.586,6.94,5.581,4.98,5.09,4.633,4.048,3.883
08MF005,1958,31,4.036,,4.075,,8.507,,5.52,4.929,,4.587,,4.136
08MF005,1959,1,4.139,3.719,3.67,3.743,5.142,7.266,7.772,6.261,5.953,5.907,5.578,4.673
08MF005,1959,2,3.968,3.719,3.542,3.752,5.032,7.373,7.721,6.151,5.837,5.809,5.563,4.679
08MF005,1959,3,,3.719,3.597,3.722,5.212,7.474,7.66,6.062,5.791,5.715,5.721,4.657
08MF005,1959,4,,3.652,3.56,3.731,5.395,7.547,7.614,6.026,5.77,5.633,5.867,4.636
08MF005,1959,5,,3.682,3.563,3.676,5.337,7.788,7.623,6.017,5.745,5.59,5.989,4.612
08MF005,1959,6,,3.743,3.56,3.709,5.218,7.992,7.657,5.977,5.791,5.508,5.892,4.602
08MF005,1959,7,,3.685,3.557,3.78,5.102,8.089,7.559,5.965,5.849,5.45,5.678,4.654
08MF005,1959,8,,3.612,3.551,3.789,5.035,8.025,7.44,5.98,6.096,5.41,5.526,4.648
08MF005,1959,9,,3.548,3.566,3.792,5.09,7.858,7.397,5.901,6.148,5.368,5.453,4.596
08MF005,1959,10,3.968,3.569,3.566,3.816,5.169,7.62,7.327,5.813,6.072,5.288,5.392,4.545
08MF005,1959,11,3.923,3.527,3.551,3.84,5.523,7.41,7.242,5.77,5.965,5.31,5.34,4.535
08MF005,1959,12,3.923,3.517,3.56,3.85,5.755,7.315,7.212,5.73,5.852,5.322,5.264,4.551
08MF005,1959,13,3.926,3.52,3.536,3.877,5.758,7.321,7.205,5.669,5.803,5.233,5.185,4.474
08MF005,1959,14,3.917,3.545,3.517,3.968,5.782,7.355,7.181,5.55,5.794,5.255,5.072,4.447
08MF005,1959,15,3.908,3.539,3.426,4.054,5.819,7.401,7.218,5.441,5.828,5.337,4.926,4.602
08MF005,1959,16,3.859,3.533,3.49,4.157,5.843,7.452,7.285,5.364,5.883,5.492,4.782,4.538
08MF005,1959,17,3.807,3.542,3.539,4.221,6.02,7.498,7.269,5.334,5.962,5.688,4.581,4.447
08MF005,1959,18,3.844,3.514,3.575,4.24,6.404,7.55,7.166,5.337,6.062,5.776,4.471,4.404
08MF005,1959,19,3.844,3.493,3.551,4.307,6.733,7.635,7.059,5.401,6.16,5.715,4.566,4.353
08MF005,1959,20,3.819,3.484,3.545,4.282,7.013,7.742,6.974,5.508,6.148,5.587,4.691,4.334
08MF005,1959,21,3.758,3.505,3.554,4.362,7.282,7.815,6.934,5.523,6.105,5.471,4.724,4.349
08MF005,1959,22,3.712,3.484,3.542,4.456,7.535,7.864,6.956,5.489,6.023,5.438,4.724,4.386
08MF005,1959,23,3.694,3.475,3.554,4.612,7.708,7.916,6.995,5.432,5.931,5.395,4.938,4.34
08MF005,1959,24,3.691,3.536,3.578,4.691,7.791,8.038,6.962,5.386,5.892,5.608,5.233,4.292
08MF005,1959,25,3.642,3.554,3.575,4.791,7.782,8.159,6.956,5.422,5.919,5.724,5.099,4.258
08MF005,1959,26,3.664,3.563,3.591,4.871,7.757,8.156,6.895,5.529,5.916,5.678,4.941,4.261
08MF005,1959,27,3.709,3.56,3.597,4.889,7.778,8.025,6.861,5.596,6.029,5.672,4.828,4.243
08MF005,1959,28,3.719,3.6,3.56,4.822,7.76,7.9,6.843,5.639,6.053,5.703,4.776,4.2
08MF005,1959,29,3.743,,3.572,5.197,7.596,7.87,6.739,5.773,6.029,5.7,4.718,4.2
08MF005,1959,30,3.734,,3.542,5.404,7.391,7.806,6.581,6.011,5.995,5.685,4.703,4.182
08MF005,1959,31,3.746,,3.624,,7.266,,6.404,6.087,,5.633,,4.188
08MF005,1960,1,4.151,3.865,3.581,4.487,5.017,6.632,8.473,6.194,5.621,5.038,5.291,4.042
08MF005,1960,2,4.078,3.898,3.554,4.511,5.13,6.895,8.528,6.254,5.703,4.962,5.166,4.054
08MF005,1960,3,4.069,3.88,3.53,4.581,5.279,7.081,8.534,6.258,5.636,4.898,5.102,4.087
08MF005,1960,4,4.017,3.871,3.493,4.621,5.401,7.117,8.498,6.233,5.557,4.859,5.032,4.084
08MF005,1960,5,3.999,3.85,3.542,4.743,5.502,7.081,8.397,6.181,5.492,4.822,4.968,4.078
08MF005,1960,6,4.039,3.874,3.53,4.801,5.608,7.013,8.266,6.081,5.355,4.785,4.907,4.051
08MF005,1960,7,4.103,3.959,3.53,4.843,5.706,6.87,8.135,5.995,5.313,4.913,4.822,4.023
08MF005,1960,8,4.075,3.904,3.587,4.944,5.627,6.821,8.074,5.947,5.334,4.999,4.77,4.023
08MF005,1960,9,4.048,3.883,3.594,5.066,5.624,6.962,8.016,5.861,5.404,4.886,4.703,4.023
08MF005,1960,10,3.981,3.862,3.627,5.057,5.739,7.114,8.025,5.749,5.374,4.895,4.666,4.014
08MF005,1960,11,3.972,3.819,3.636,5.069,5.995,7.184,7.992,5.663,5.258,4.95,4.636,3.984
08MF005,1960,12,4.002,3.801,3.597,5.188,6.096,7.233,7.836,5.605,5.182,4.959,4.593,4.017
08MF005,1960,13,3.917,3.789,3.551,5.27,6.099,7.297,7.605,5.547,5.084,4.889,4.572,4.197
08MF005,1960,14,3.877,3.816,3.557,5.383,6.206,7.413,7.37,5.553,5.069,4.816,4.569,4.127
08MF005,1960,15,3.853,3.834,3.597,5.288,6.401,7.559,7.242,5.56,5.008,4.779,4.511,4.026
08MF005,1960,16,3.834,3.831,3.56,5.172,6.541,7.711,7.288,5.547,4.968,4.74,4.517,3.935
08MF005,1960,17,3.834,3.795,3.578,5.127,6.599,7.718,7.364,5.532,4.926,4.718,4.499,3.868
08MF005,1960,18,3.847,3.776,3.584,5.078,6.517,7.751,7.401,5.471,4.846,4.828,4.526,3.837
08MF005,1960,19,3.914,3.755,3.499,5.044,6.443,7.855,7.404,5.468,4.938,5.364,4.478,3.828
08MF005,1960,20,4.033,3.743,3.523,4.987,6.492,7.876,7.397,5.532,4.913,5.432,4.453,3.801
08MF005,1960,21,4.014,3.749,3.609,4.926,6.492,7.742,7.349,5.697,4.919,5.227,4.41,3.786
08MF005,1960,22,4.093,3.731,3.691,4.862,6.483,7.562,7.279,5.858,5.087,5.06,4.371,3.856
08MF005,1960,23,3.944,3.722,3.74,4.846,6.596,7.501,7.157,5.822,5.218,4.999,4.322,3.737
08MF005,1960,24,3.786,3.697,3.773,4.852,6.645,7.568,6.995,5.694,5.215,5.285,4.136,3.749
08MF005,1960,25,3.642,3.697,3.825,4.868,6.657,7.702,6.837,5.578,5.24,5.227,4.167,3.767
08MF005,1960,26,3.639,3.685,4.033,4.916,6.584,7.839,6.687,5.499,5.395,5.337,4.215,3.834
08MF005,1960,27,3.658,3.642,4.109,4.919,6.492,8.068,6.553,5.416,5.41,5.52,4.234,3.828
08MF005,1960,28,3.658,3.6,4.176,4.892,6.401,8.291,6.425,5.361,5.364,5.563,,3.892
08MF005,1960,29,3.749,3.578,4.328,4.923,6.37,8.431,6.279,5.331,5.243,5.492,,3.956
08MF005,1960,30,3.825,,4.374,4.956,6.486,8.434,6.206,5.31,5.148,5.389,4.033,3.895
08MF005,1960,31,3.828,,4.481,,6.666,,6.194,5.432,,5.352,,
08MF005,1961,1,,,3.716,4.072,4.999,8.382,6.544,5.541,5.087,4.654,4.502,3.645
08MF005,1961,2,,,3.746,4.173,5.026,8.315,6.386,5.45,5.115,4.627,4.526,3.587
08MF005,1961,3,3.825,,3.719,4.383,5.032,8.324,6.331,5.392,5.096,4.587,4.913,3.542
08MF005,1961,4,3.764,,3.676,4.453,5.276,8.352,6.358,5.364,5.27,4.569,4.999,3.511
08MF005,1961,5,3.804,,3.652,4.49,5.63,8.416,6.315,5.361,5.273,4.621,4.81,3.575
08MF005,1961,6,3.819,,3.658,4.523,5.721,8.547,6.285,5.364,5.316,4.724,4.609,3.572
08MF005,1961,7,,3.999,3.645,4.557,5.739,8.611,6.194,5.371,5.587,4.773,4.468,3.624
08MF005,1961,8,,3.938,3.661,4.557,5.694,8.568,6.148,5.41,5.694,4.987,4.42,3.679
08MF005,1961,9,,3.932,3.658,4.478,5.688,8.595,6.136,5.441,5.633,5.142,4.389,3.706
08MF005,1961,10,3.807,3.898,3.658,4.465,5.697,8.547,6.148,5.395,5.486,5.066,4.526,3.691
08MF005,1961,11,3.84,,3.627,4.511,5.715,8.409,6.178,5.364,5.313,4.996,4.505,3.676
08MF005,1961,12,,3.77,3.621,4.505,5.718,8.187,6.19,5.27,5.176,5.215,4.526,3.645
08MF005,1961,13,,3.776,3.624,4.557,5.764,7.995,6.154,5.185,5.054,5.477,4.63,3.642
08MF005,1961,14,,3.816,3.642,4.67,5.837,7.833,6.13,5.157,4.929,5.261,4.514,3.658
08MF005,1961,15,,3.783,3.667,4.877,5.907,7.76,6.145,5.115,4.828,5.026,4.435,3.679
08MF005,1961,16,4.743,3.773,3.661,4.968,5.974,7.721,6.133,5.121,4.755,4.956,4.328,3.664
08MF005,1961,17,4.383,3.731,3.682,4.901,6.142,7.705,6.157,5.145,4.682,5.093,4.298,3.648
08MF005,1961,18,4.212,3.639,3.658,4.761,6.264,7.718,6.178,5.151,4.663,5.267,4.267,3.648
08MF005,1961,19,4.063,3.603,3.636,4.679,6.471,7.73,6.157,5.13,4.612,5.535,4.194,3.603
08MF005,1961,20,3.981,3.527,3.691,4.639,6.73,7.635,6.108,5.121,4.639,5.627,4.142,3.584
08MF005,1961,21,3.917,,3.755,4.606,6.913,7.529,6.072,5.108,4.901,5.517,4.078,3.606
08MF005,1961,22,3.868,,3.78,4.551,7.099,7.492,6.053,5.075,4.935,5.499,4.063,3.572
08MF005,1961,23,3.801,3.746,3.81,4.514,7.425,7.471,6.011,5.041,4.889,5.425,4.017,3.603
08MF005,1961,24,3.786,3.871,3.831,4.511,7.635,7.364,6.014,5.002,4.776,5.185,3.993,3.789
08MF005,1961,25,3.749,3.859,3.828,4.535,7.778,7.209,6.029,4.999,4.694,5.02,3.917,3.749
08MF005,1961,26,,3.789,3.825,4.569,8.013,7.041,6.005,4.974,4.612,4.926,3.828,3.661
08MF005,1961,27,3.667,3.734,3.85,4.645,8.22,6.916,5.934,4.965,4.575,4.816,3.813,3.597
08MF005,1961,28,3.63,3.673,3.932,4.779,8.159,6.812,5.849,4.947,4.712,4.709,3.773,3.63
08MF005,1961,29,3.597,,3.978,4.895,8.141,6.751,5.761,4.938,4.776,4.618,3.755,3.764
08MF005,1961,30,,,3.993,4.956,8.278,6.718,5.657,4.932,4.73,4.575,3.676,3.813
08MF005,1961,31,,,4.026,,8.373,,5.599,4.971,,4.505,,3.734
08MF005,1962,1,3.725,3.658,3.706,3.569,5.672,7.791,8.035,6.556,5.736,4.7,5.099,4.337
08MF005,1962,2,3.758,3.889,3.648,3.591,5.575,7.827,7.83,6.474,5.587,4.691,5.099,
08MF005,1962,3,4.161,4.267,3.554,3.639,5.529,7.721,7.614,6.361,5.48,4.688,5.157,
08MF005,1962,4,3.996,4.17,3.53,3.709,5.456,7.462,7.471,6.373,5.389,4.657,5.358,4.313
08MF005,1962,5,3.892,3.972,3.52,3.78,5.371,7.269,7.349,6.358,5.361,4.633,5.581,4.313
08MF005,1962,6,3.862,3.981,3.52,3.868,5.276,7.132,7.172,6.331,5.273,4.666,5.502,4.514
08MF005,1962,7,3.886,4.417,3.52,4.02,5.172,7.02,6.956,6.315,5.206,4.755,5.319,4.478
08MF005,1962,8,4.054,5.176,3.551,4.036,5.102,7.01,6.8,6.319,5.127,4.749,5.273,4.474
08MF005,1962,9,3.901,4.66,3.572,4.097,5.032,7.01,6.7,6.245,5.072,4.691,5.212,4.435
08MF005,1962,10,3.847,4.49,3.569,4.194,4.996,6.962,6.706,6.126,5.057,4.663,5.154,4.42
08MF005,1962,11,3.804,4.377,3.487,4.228,4.965,7.135,6.757,6.075,5.06,4.584,5.188,4.444
08MF005,1962,12,3.786,4.298,3.542,4.209,4.968,7.401,6.831,6.038,5.023,4.548,5.127,4.45
08MF005,1962,13,3.755,4.237,3.548,4.246,5.023,7.379,6.855,5.974,5.029,4.578,5.029,4.426
08MF005,1962,14,3.709,4.188,3.554,4.295,5.166,7.276,6.873,5.895,5.118,4.517,4.959,4.383
08MF005,1962,15,3.664,4.133,3.575,4.438,5.285,7.224,6.864,5.864,5.081,4.481,4.865,4.663
08MF005,1962,16,3.621,4.075,3.578,4.688,5.368,7.236,6.834,5.907,5.014,4.502,4.81,4.74
08MF005,1962,17,3.609,4.023,3.563,4.795,5.465,7.242,6.821,5.931,4.926,4.554,4.779,4.557
08MF005,1962,18,3.661,3.962,3.52,5.014,5.566,7.309,6.733,5.877,4.883,4.575,4.663,4.514
08MF005,1962,19,3.789,3.923,3.508,5.182,5.681,7.498,6.639,5.779,4.849,4.618,5.02,4.493
08MF005,1962,20,3.862,3.901,3.502,5.425,5.791,7.641,6.681,5.813,4.828,4.761,5.319,4.465
08MF005,1962,21,3.725,3.813,3.542,5.56,5.895,7.69,7.026,5.931,4.816,5.105,4.904,4.462
08MF005,1962,22,3.746,3.81,3.517,5.541,6.035,7.696,7.367,5.968,4.785,5.288,4.828,4.38
08MF005,1962,23,3.703,3.798,3.52,5.569,6.19,7.65,7.364,6.169,4.752,5.444,4.987,4.322
08MF005,1962,24,3.844,3.773,3.566,5.645,6.395,7.62,7.306,6.428,4.74,5.593,4.974,4.249
08MF005,1962,25,3.901,3.719,3.557,5.681,6.648,7.596,7.141,6.477,4.706,5.605,4.929,4.164
08MF005,1962,26,4.118,3.679,3.536,5.703,6.949,7.608,6.943,6.611,4.706,5.511,4.895,4.069
08MF005,1962,27,3.645,3.661,3.551,5.852,7.215,7.553,6.828,6.166,4.66,5.34,4.813,4.026
08MF005,1962,28,3.664,3.676,3.545,5.919,7.419,7.583,6.77,6.178,4.685,5.203,4.517,4.014
08MF005,1962,29,3.688,,3.548,5.834,7.583,7.818,6.754,6.12,4.694,5.115,4.471,3.968
08MF005,1962,30,3.627,,3.542,5.721,7.699,8.038,6.712,5.941,4.642,5.084,4.395,3.917
08MF005,1962,31,3.642,,3.545,,7.772,,6.657,5.825,,5.09,,3.84
08MF005,1963,1,3.859,3.77,4.593,3.956,5.587,6.968,6.648,5.974,5.334,4.944,4.414,4.441
08MF005,1963,2,3.895,3.77,4.502,3.95,5.788,7.047,6.504,5.913,5.279,4.895,4.438,4.34
08MF005,1963,3,4.026,3.789,4.42,3.926,5.953,7.117,6.456,5.84,5.212,4.852,4.383,4.261
08MF005,1963,4,3.981,3.981,4.389,3.917,5.925,7.19,6.459,5.745,5.172,5.032,4.331,4.182
08MF005,1963,5,4.084,4.837,4.359,3.914,5.797,7.178,6.495,5.669,5.151,5.276,4.353,4.164
08MF005,1963,6,4.161,4.569,4.316,3.923,5.666,7.108,6.523,5.624,5.172,5.215,4.337,4.121
08MF005,1963,7,4.194,4.746,4.359,3.947,5.56,7.117,6.562,5.578,5.148,5.06,4.313,4.057
08MF005,1963,8,4.307,4.481,4.359,3.993,5.538,7.129,6.645,5.581,5.133,4.886,4.298,3.975
08MF005,1963,9,4.279,4.316,4.298,4.042,5.432,7.135,6.739,5.624,5.191,4.785,4.249,3.874
08MF005,1963,10,4.209,4.261,4.127,4.063,5.435,7.105,6.739,5.678,5.304,4.663,4.209,3.871
08MF005,1963,11,4.124,4.237,4.039,4.063,5.419,7.108,6.748,5.685,5.337,4.59,4.191,3.795
08MF005,1963,12,4.112,4.221,4.005,4.066,5.389,7.181,6.757,5.66,5.288,4.49,4.188,3.752
08MF005,1963,13,4.133,4.197,4.026,4.072,5.38,7.163,6.806,5.669,5.297,4.514,4.237,3.719
08MF005,1963,14,3.996,4.258,4.039,4.109,5.386,7.361,6.748,5.624,5.304,4.529,4.353,3.749
08MF005,1963,15,3.932,4.267,3.975,4.234,5.438,7.739,6.666,5.624,5.236,4.508,4.282,3.786
08MF005,1963,16,3.956,4.206,3.947,4.337,5.489,7.794,6.605,5.624,5.218,4.542,4.237,3.773
08MF005,1963,17,4.008,4.179,3.917,4.542,5.575,7.629,6.648,5.642,5.288,4.685,4.264,3.694
08MF005,1963,18,3.938,4.161,3.874,5.041,5.755,7.526,6.706,5.645,5.322,4.703,4.231,3.63
08MF005,1963,19,3.965,4.246,3.889,5.358,5.864,7.553,6.681,5.602,5.227,4.709,4.221,3.597
08MF005,1963,20,3.914,4.298,3.944,5.355,5.962,7.626,6.608,5.532,5.078,4.657,4.148,3.597
08MF005,1963,21,3.837,4.279,3.901,5.319,6.114,7.681,6.538,5.45,4.944,4.944,3.987,3.615
08MF005,1963,22,3.85,4.267,3.95,5.249,6.319,7.678,6.584,5.34,4.862,5.27,3.859,3.618
08MF005,1963,23,3.865,4.136,3.892,5.209,6.52,7.641,6.547,5.334,4.816,4.852,3.77,4.2
08MF005,1963,24,3.834,4.054,3.886,5.142,6.706,7.535,6.48,5.456,4.734,4.767,3.697,4.24
08MF005,1963,25,3.81,4.011,3.877,5.105,6.94,7.401,6.465,5.508,4.712,4.837,3.804,4.179
08MF005,1963,26,3.78,4.337,3.911,5.108,7.169,7.209,6.568,5.48,4.785,4.871,4.703,4.097
08MF005,1963,27,3.685,4.389,3.938,5.172,7.276,7.096,6.52,5.389,4.88,4.779,4.569,4.008
08MF005,1963,28,3.652,4.368,3.965,5.246,7.279,7.065,6.325,5.319,4.962,4.67,4.353,3.935
08MF005,1963,29,3.615,,3.962,5.346,7.196,7.001,6.13,5.358,5.075,4.615,4.234,3.901
08MF005,1963,30,3.81,,4.002,5.48,7.093,6.843,6.011,5.395,5.069,4.532,4.301,3.908
08MF005,1963,31,3.621,,3.981,,6.998,,6.002,5.386,,4.456,,4.106
08MF005,1964,1,4.228,3.667,3.587,3.615,4.417,7.693,8.434,6.614,5.919,6.465,5.002,4.023
08MF005,1964,2,4.142,3.575,3.569,3.63,4.432,8.089,8.428,6.645,5.913,6.34,5.322,3.968
08MF005,1964,3,4.011,3.612,3.566,3.661,4.468,8.333,8.327,6.885,5.797,6.279,5.285,3.874
08MF005,1964,4,3.95,3.767,3.572,3.688,4.538,8.504,8.242,7.547,5.669,6.251,5.319,3.892
08MF005,1964,5,3.904,3.792,3.566,3.734,4.596,8.772,8.217,7.827,5.553,6.233,5.243,3.975
08MF005,1964,6,3.877,3.722,3.566,3.78,4.724,8.931,8.205,7.69,5.435,6.16,5.154,4.054
08MF005,1964,7,3.871,3.658,3.542,3.871,4.916,9.04,8.227,7.446,5.364,6.005,5.105,4.121
08MF005,1964,8,3.847,3.664,3.536,3.956,5.099,9.208,8.315,7.55,5.337,5.855,5.029,4.221
08MF005,1964,9,3.819,3.642,3.536,4.023,5.31,9.412,8.352,7.535,5.294,5.767,4.95,4.234
08MF005,1964,10,3.81,3.642,3.536,4.072,5.575,9.367,8.275,7.224,5.212,5.712,4.88,4.197
08MF005,1964,11,3.78,3.743,3.53,4.118,5.755,9.44,8.37,6.968,5.13,5.669,4.81,4.185
08MF005,1964,12,3.749,3.746,3.53,4.179,5.913,9.513,8.632,6.831,5.035,5.654,4.703,4.17
08MF005,1964,13,3.728,3.731,3.523,4.215,6.038,9.543,8.693,6.736,5.005,5.63,4.663,4.109
08MF005,1964,14,3.746,3.712,3.53,4.246,5.974,9.519,8.58,6.614,4.959,5.624,4.633,4.084
08MF005,1964,15,3.758,3.712,3.539,4.289,5.971,9.552,8.528,6.501,4.913,5.587,4.612,4.069
08MF005,1964,16,3.783,3.728,3.536,4.285,6.02,9.595,8.367,6.422,4.898,5.563,4.566,3.95
08MF005,1964,17,3.764,3.691,3.545,4.252,5.98,9.543,8.196,6.37,4.99,5.578,4.529,3.874
08MF005,1964,18,3.746,3.688,3.557,4.231,5.965,9.537,8.147,6.279,4.987,5.572,4.508,3.77
08MF005,1964,19,3.731,3.682,3.536,4.215,6.02,9.577,8.156,6.151,5.008,5.499,4.52,3.874
08MF005,1964,20,3.712,3.658,3.523,4.212,6.181,9.571,8.077,6.044,5.099,5.41,4.517,3.962
08MF005,1964,21,3.691,3.633,3.505,4.197,6.389,9.601,7.897,6.059,5.169,5.334,4.505,
08MF005,1964,22,3.667,3.6,3.514,4.215,6.568,9.513,7.797,6.023,5.261,5.273,4.478,3.856
08MF005,1964,23,3.572,3.621,3.496,4.246,6.626,9.388,7.608,5.95,5.319,5.215,4.462,3.895
08MF005,1964,24,3.499,3.603,3.463,4.264,6.706,9.153,7.458,5.877,5.364,5.194,4.49,3.959
08MF005,1964,25,,3.603,3.447,4.289,6.7,8.848,7.367,5.782,5.52,5.142,4.441,4.115
08MF005,1964,26,,3.587,3.459,4.31,6.712,8.687,7.315,5.736,5.767,5.072,4.392,4.06
08MF005,1964,27,3.581,3.587,3.469,4.353,6.684,8.574,7.224,5.669,6.319,4.999,4.319,4.005
08MF005,1964,28,,3.597,3.472,4.374,6.712,8.358,7.071,5.654,6.91,4.968,4.206,3.987
08MF005,1964,29,,3.591,3.478,4.395,6.794,8.199,6.922,5.691,6.913,4.907,4.042,3.962
08MF005,1964,30,3.612,,3.493,4.401,7.016,8.236,6.797,5.828,6.776,4.877,3.996,4.036
08MF005,1964,31,3.642,,3.542,,7.361,,6.678,5.934,,4.843,,4.036
08MF005,1965,1,,3.871,3.953,3.694,7.074,7.913,6.952,5.873,5.648,4.328,4.889,3.978
08MF005,1965,2,,3.84,3.941,3.725,7.117,8.12,6.843,5.858,5.499,4.292,5.151,4.078
08MF005,1965,3,3.901,3.816,3.908,3.722,6.907,8.23,6.739,5.822,5.364,4.267,4.944,4.124
08MF005,1965,4,3.865,3.822,3.901,3.7,6.672,8.208,6.712,5.864,5.236,4.414,5.096,4.31
08MF005,1965,5,3.84,3.874,3.877,3.722,6.477,8.242,6.791,5.88,5.151,4.627,5.115,4.176
08MF005,1965,6,3.874,3.844,3.856,3.749,6.325,8.342,6.885,5.855,5.124,4.782,5.072,4.237
08MF005,1965,7,3.874,3.78,3.84,3.752,6.209,8.257,6.934,5.852,5.09,4.569,4.98,4.221
08MF005,1965,8,3.844,3.813,3.837,3.783,6.078,8.141,6.962,5.809,5.029,4.478,4.907,4.176
08MF005,1965,9,3.81,3.792,3.844,3.825,6.02,8.083,6.943,5.806,4.91,4.535,4.846,4.124
08MF005,1965,10,3.761,3.773,3.874,3.856,6.059,8.007,6.925,5.764,4.825,4.581,4.755,4.081
08MF005,1965,11,3.706,3.74,3.904,3.892,6.154,7.925,7.047,5.718,4.773,4.706,4.679,4.036
08MF005,1965,12,3.776,3.728,3.908,3.904,6.346,7.958,7.108,5.669,4.718,4.91,4.602,4.033
08MF005,1965,13,3.786,3.749,3.895,4.023,6.523,7.992,7.026,5.7,4.679,4.971,4.542,4.017
08MF005,1965,14,3.798,3.728,3.883,4.148,6.645,8.123,6.901,5.7,4.654,4.804,4.52,3.981
08MF005,1965,15,3.844,3.685,3.898,4.285,6.684,8.193,6.791,5.715,4.651,4.712,4.471,3.914
08MF005,1965,16,3.783,3.74,3.895,4.441,6.739,8.184,6.645,5.77,4.566,4.636,4.429,3.889
08MF005,1965,17,3.789,3.755,3.847,4.651,6.66,8.062,6.538,5.819,4.538,4.633,4.353,3.825
08MF005,1965,18,3.758,3.789,3.825,4.706,6.635,7.897,6.468,5.776,4.487,4.624,4.27,3.804
08MF005,1965,19,3.825,3.88,3.743,4.785,6.66,7.791,6.468,5.657,4.444,4.615,4.298,3.844
08MF005,1965,20,3.853,3.938,3.828,4.901,6.617,7.76,6.422,5.563,4.414,4.593,4.359,3.874
08MF005,1965,21,3.859,3.85,3.78,5.087,6.483,7.76,6.413,5.474,4.386,4.554,4.322,3.877
08MF005,1965,22,3.856,3.837,3.786,5.002,6.379,7.681,6.434,5.413,4.368,4.542,4.282,3.865
08MF005,1965,23,3.886,3.807,3.767,4.941,6.383,7.526,6.364,5.413,4.331,4.523,4.292,3.804
08MF005,1965,24,3.895,3.825,3.7,4.999,6.376,7.373,6.203,5.459,4.319,4.862,4.267,3.77
08MF005,1965,25,3.886,3.871,3.737,5.121,6.468,7.16,6.09,5.538,4.359,5.611,4.212,3.731
08MF005,1965,26,3.868,3.993,3.767,5.392,6.669,6.956,6.029,5.566,4.468,5.736,4.084,3.712
08MF005,1965,27,3.868,4.045,3.697,5.703,6.943,6.824,5.974,5.502,4.484,5.386,3.972,3.642
08MF005,1965,28,3.844,4.014,3.734,6.157,7.218,6.745,5.938,5.605,4.441,5.16,3.865,3.499
08MF005,1965,29,3.874,,3.67,6.52,7.41,6.767,5.901,5.624,4.389,5.179,3.837,3.472
08MF005,1965,30,3.947,,3.688,6.892,7.526,6.882,5.898,5.657,4.343,5.108,3.88,3.335
08MF005,1965,31,3.95,,3.691,,7.687,,5.889,5.675,,4.898,,3.444
08MF005,1966,1,3.456,3.642,3.578,4.237,4.907,7.431,6.998,6.337,5.462,4.926,4.804,4.1
08MF005,1966,2,3.463,3.642,3.569,4.377,4.904,7.285,7.01,6.306,5.416,5.054,4.743,3.965
08MF005,1966,3,3.447,3.636,3.563,4.548,4.935,7.251,7.007,6.254,5.273,5.096,4.703,3.889
08MF005,1966,4,3.453,3.639,3.52,4.813,5.032,7.224,6.968,6.172,5.16,5.06,4.636,3.901
08MF005,1966,5,,3.642,3.563,4.828,5.243,7.291,6.885,6.136,5.142,5.057,4.602,3.895
08MF005,1966,6,,3.648,3.548,4.916,5.602,7.535,6.892,6.111,5.078,4.99,4.545,3.926
08MF005,1966,7,3.511,3.652,3.53,5.023,5.886,7.763,6.943,6.114,5.051,4.938,4.548,3.932
08MF005,1966,8,3.554,3.652,3.548,5.09,6.102,7.843,7.111,6.13,4.98,4.877,4.618,3.831
08MF005,1966,9,3.597,3.652,3.569,5.182,6.553,7.843,7.285,6.093,5.002,4.816,4.587,3.716
08MF005,1966,10,3.636,3.652,3.548,5.316,7.093,7.833,7.413,5.992,5.014,4.868,4.471,3.67
08MF005,1966,11,3.658,3.658,3.557,5.444,7.352,7.818,7.449,5.889,5.051,4.956,4.356,3.679
08MF005,1966,12,3.688,3.603,3.557,5.255,7.626,7.803,7.455,5.843,5.002,4.977,4.267,3.908
08MF005,1966,13,3.734,3.587,3.563,5.008,7.736,7.888,7.513,5.873,4.968,4.892,4.231,4.31
